batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment
1528261020,1528261021,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.034,0.128,TRUE,2996548,0.002,
1528261020,1528261021,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.026,0.128,TRUE,2996548,0.001,
1528261020,1528261021,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.025,0.128,TRUE,2996548,0.001,
1528261020,1528261022,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.043,0.128,TRUE,2996548,0.001,
1528261020,1528261022,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.043,0.128,TRUE,2996548,0.001,
1528261020,1528261022,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.044,0.128,TRUE,2996548,0.001,
1528261020,1528261022,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.045,0.128,TRUE,2996548;466100,0.001,
1528261020,1528261022,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.053,0.128,TRUE,2996548;466100,0.001,
1528261020,1528261022,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.044,0.128,TRUE,2996548;466100,0.001,
1528261020,1528261022,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.026,0.128,TRUE,299.6559;299.6433;4660.805,0,
1528261020,1528261023,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.025,0.128,TRUE,299.6559;299.6433;4660.805,0,
1528261020,1528261023,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.025,0.128,TRUE,299.6559;299.6433;4660.805,0.001,
1528261020,1528261023,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.037,0.128,TRUE,2996548;2996427;46608174,0,
1528261020,1528261023,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.037,0.128,TRUE,2996548;2996427;46608174,0.001,
1528261020,1528261023,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.038,0.128,TRUE,2996548;2996427;46608174,0.001,
1528261121,1528261122,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.029,0.128,TRUE,2996548,0.002,
1528261121,1528261122,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.02,0.129,TRUE,2996548,0.001,
1528261121,1528261122,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.021,0.129,TRUE,2996548,0,
1528261121,1528261123,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.035,0.129,TRUE,2996548,0.001,
1528261121,1528261123,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.035,0.129,TRUE,2996548,0.001,
1528261121,1528261123,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.035,0.129,TRUE,2996548,0.001,
1528261121,1528261123,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.055,0.129,TRUE,2996548;466100,0,
1528261121,1528261123,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.054,0.129,TRUE,2996548;466100,0.001,
1528261121,1528261123,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.054,0.129,TRUE,2996548;466100,0,
1528261121,1528261124,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.026,0.129,TRUE,299.6559;299.6433;4660.805,0,
1528261121,1528261124,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.025,0.129,TRUE,299.6559;299.6433;4660.805,0,
1528261121,1528261124,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.026,0.129,TRUE,299.6559;299.6433;4660.805,0.001,
1528261121,1528261124,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.037,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261121,1528261124,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.038,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261121,1528261124,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.038,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261173,1528261174,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.033,0.128,TRUE,2996548,0.002,
1528261173,1528261175,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.026,0.129,TRUE,2996548,0.001,
1528261173,1528261175,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.027,0.129,TRUE,2996548,0.001,
1528261173,1528261175,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.043,0.129,TRUE,2996548,0,
1528261173,1528261175,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.04,0.129,TRUE,2996548,0,
1528261173,1528261175,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.035,0.129,TRUE,2996548,0.001,
1528261173,1528261175,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.05,0.129,TRUE,2996548;466100,0,
1528261173,1528261176,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.053,0.129,TRUE,2996548;466100,0.001,
1528261173,1528261176,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.054,0.129,TRUE,2996548;466100,0.001,
1528261173,1528261176,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.026,0.129,TRUE,299.6559;299.6433;4660.805,0.001,
1528261173,1528261176,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.026,0.129,TRUE,299.6559;299.6433;4660.805,0.001,
1528261173,1528261176,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.025,0.129,TRUE,299.6559;299.6433;4660.805,0.001,
1528261173,1528261176,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.038,0.129,TRUE,2996548;2996427;46608174,0,
1528261173,1528261176,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.038,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261173,1528261177,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.037,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261256,1528261257,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.033,0.129,TRUE,2996548,0.002,
1528261256,1528261257,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.026,0.129,TRUE,2996548,0,
1528261256,1528261258,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.027,0.129,TRUE,2996548,0.001,
1528261256,1528261258,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.044,0.129,TRUE,2996548,0.001,
1528261256,1528261258,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.04,0.129,TRUE,2996548,0.001,
1528261256,1528261258,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.033,0.129,TRUE,2996548,0.001,
1528261256,1528261258,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.053,0.129,TRUE,2996548;466100,0.001,
1528261256,1528261258,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.053,0.129,TRUE,2996548;466100,0.001,
1528261256,1528261259,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.054,0.129,TRUE,2996548;466100,0.001,
1528261256,1528261259,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.026,0.129,TRUE,299.6559;299.6433;4660.805,0.001,
1528261256,1528261259,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.026,0.129,TRUE,299.6559;299.6433;4660.805,0.001,
1528261256,1528261259,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.026,0.129,TRUE,299.6559;299.6433;4660.805,0.001,
1528261256,1528261259,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.037,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261256,1528261259,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.038,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261256,1528261259,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.037,0.129,TRUE,2996548;2996427;46608174,0.001,
1528261256,1528261260,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.056,0.08,TRUE,300174934,0.006,
1528261256,1528261260,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.053,0.079,TRUE,300174934,0.005,
1528261256,1528261260,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.05,0.079,TRUE,300174934,0.005,
1528261256,1528261261,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,dplyr,0.7.5,"",group_by,1,0.048,0.135,TRUE,2996548,0.024,
1528261256,1528261261,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,dplyr,0.7.5,"",group_by,2,0.044,0.139,TRUE,2996548,0.001,
1528261256,1528261262,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,dplyr,0.7.5,"",group_by,3,0.046,0.139,TRUE,2996548,0,
1528261256,1528261262,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,dplyr,0.7.5,"",group_by,1,0.13,0.14,TRUE,2996548,0.001,
1528261256,1528261262,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,dplyr,0.7.5,"",group_by,2,0.132,0.14,TRUE,2996548,0,
1528261256,1528261262,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,3,dplyr,0.7.5,"",group_by,3,0.131,0.14,TRUE,2996548,0,
1528261256,1528261263,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,dplyr,0.7.5,"",group_by,1,0.164,0.14,TRUE,2996548;466100,0,
1528261256,1528261263,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,dplyr,0.7.5,"",group_by,2,0.148,0.14,TRUE,2996548;466100,0.001,
1528261256,1528261263,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,dplyr,0.7.5,"",group_by,3,0.157,0.14,TRUE,2996548;466100,0.001,
1528261256,1528261263,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,dplyr,0.7.5,"",group_by,1,0.049,0.141,TRUE,299.6559;299.6433;4660.805,0.003,
1528261256,1528261264,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,dplyr,0.7.5,"",group_by,2,0.046,0.141,TRUE,299.6559;299.6433;4660.805,0.003,
1528261256,1528261264,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,dplyr,0.7.5,"",group_by,3,0.045,0.141,TRUE,299.6559;299.6433;4660.805,0.003,
1528261256,1528261264,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,dplyr,0.7.5,"",group_by,1,0.083,0.141,TRUE,2996548;2996427;46608174,0.001,
1528261256,1528261264,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,dplyr,0.7.5,"",group_by,2,0.083,0.141,TRUE,2996548;2996427;46608174,0.001,
1528261256,1528261264,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,dplyr,0.7.5,"",group_by,3,0.079,0.141,TRUE,2996548;2996427;46608174,0.001,
1528261256,1528261265,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,dplyr,0.7.5,"",arrange,1,0.285,0.088,TRUE,300174934,0.008,
1528261256,1528261266,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,dplyr,0.7.5,"",arrange,2,0.268,0.087,TRUE,300174934,0.005,
1528261256,1528261266,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,dplyr,0.7.5,"",arrange,3,0.263,0.087,TRUE,300174934,0.005,
1528261256,1528261267.19073,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,1,pandas,0.23.0,"",.groupby,1,0.044,,TRUE,2996548,0,
1528261256,1528261267.2432,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,1,pandas,0.23.0,"",.groupby,2,0.045,,TRUE,2996548,0,
1528261256,1528261267.29549,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,1,pandas,0.23.0,"",.groupby,3,0.045,,TRUE,2996548,0,
1528261256,1528261267.42457,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,1,pandas,0.23.0,"",.groupby,1,0.122,,TRUE,2996548,0,
1528261256,1528261267.5528,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,1,pandas,0.23.0,"",.groupby,2,0.121,,TRUE,2996548,0,
1528261256,1528261267.6821,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,10000,1,pandas,0.23.0,"",.groupby,3,0.122,,TRUE,2996548,0,
1528261256,1528261267.7866,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,2,pandas,0.23.0,"",.groupby,1,0.097,,TRUE,2996548;466100.031,0,
1528261256,1528261267.89057,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,2,pandas,0.23.0,"",.groupby,2,0.096,,TRUE,2996548;466100.031,0,
1528261256,1528261267.99547,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,2,pandas,0.23.0,"",.groupby,3,0.097,,TRUE,2996548;466100.031,0,
1528261256,1528261268.02846,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,3,pandas,0.23.0,"",.groupby,1,0.025,,TRUE,299.656;299.643;4660.805,0.001,
1528261256,1528261268.06123,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,3,pandas,0.23.0,"",.groupby,2,0.025,,TRUE,299.656;299.643;4660.805,0.001,
1528261256,1528261268.09398,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,3,pandas,0.23.0,"",.groupby,3,0.025,,TRUE,299.656;299.643;4660.805,0.001,
1528261256,1528261268.15049,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,3,pandas,0.23.0,"",.groupby,1,0.049,,TRUE,2996548;2996427;46608173.642,0.001,
1528261256,1528261268.20699,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,3,pandas,0.23.0,"",.groupby,2,0.049,,TRUE,2996548;2996427;46608173.642,0.001,
1528261256,1528261268.2628,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,3,pandas,0.23.0,"",.groupby,3,0.048,,TRUE,2996548;2996427;46608173.642,0.001,
1528261256,1528261269.00464,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,pandas,0.23.0,"",.sort,1,0.148,,TRUE,300174934,0.006,
1528261256,1528261269.15516,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,pandas,0.23.0,"",.sort,2,0.139,,TRUE,300174934,0.004,
1528261256,1528261269.30862,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,pandas,0.23.0,"",.sort,3,0.141,,TRUE,300174934,0.004,
1528261256,1528261269.66357,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,1,0.02,,TRUE,2996548,0,
1528261256,1528261269.69065,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,2,0.02,,TRUE,2996548,0,
1528261256,1528261269.71765,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1,100,2,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,3,0.02,,TRUE,2996548,0,
1528261256,1528261269.7247,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,0,0,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,1,0,,TRUE,"",0,
1528261256,1528261269.72985,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,0,0,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,2,0,,TRUE,"",0,
1528261256,1528261269.73498,groupby,G1_1e6_1e2.csv,1000000,sum v1 by id1:id2,0,0,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,3,0,,TRUE,"",0,
1528261256,1528261269.81789,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,1,0.078,,TRUE,2996548;466100.031,0,
1528261256,1528261269.9023,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,2,0.077,,TRUE,2996548;46.61,0,
1528261256,1528261269.98668,groupby,G1_1e6_1e2.csv,1000000,sum v1 mean v3 by id3,10000,3,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,3,0.077,,TRUE,2996548;46.61,0,
1528261256,1528261270.0258,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,1,0.032,,TRUE,299.656;299.643;4660.805,0,
1528261256,1528261270.06406,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,2,0.031,,TRUE,299.656;299.643;4660.805,0,
1528261256,1528261270.10233,groupby,G1_1e6_1e2.csv,1000000,mean v1:v3 by id4,100,4,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,3,0.031,,TRUE,299.656;299.643;4660.805,0,
1528261256,1528261270.14486,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,1,0.036,,TRUE,2996548;2996427;46608173.642,0,
1528261256,1528261270.18652,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,2,0.035,,TRUE,2996548;2996427;46608173.642,0,
1528261256,1528261270.22809,groupby,G1_1e6_1e2.csv,1000000,sum v1:v3 by id6,10000,4,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,[.datatable,3,0.035,,TRUE,2996548;2996427;46608173.642,0,
1528261256,1528261270.53904,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,.sort,1,0.028,,TRUE,300174934,0.004,
1528261256,1528261270.57459,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,.sort,2,0.026,,TRUE,300174934,0.004,
1528261256,1528261270.60978,sort,X1e6_2c.csv,1000000,by int KEY,1000000,2,pydatatable,0.6.0,f3ec1b26a7784893a5a81eb3d1fafc7e88c6cebb,.sort,3,0.026,,TRUE,300174934,0.004,
1528263727,1528263741,groupby,G1_1e7_1e2.csv,10000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.252,0.66,TRUE,30001016,0.002,
1528263727,1528263741,groupby,G1_1e7_1e2.csv,10000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.258,0.661,TRUE,30001016,0.001,
1528263727,1528263742,groupby,G1_1e7_1e2.csv,10000000,sum v1 by id1,100,2,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.258,0.661,TRUE,30001016,0,
1528263727,1528263743,groupby,G1_1e7_1e2.csv,10000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,1,0.53,0.661,TRUE,30001016,0.001,
1528263727,1528263744,groupby,G1_1e7_1e2.csv,10000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,2,0.551,0.661,TRUE,30001016,0,
1528263727,1528263744,groupby,G1_1e7_1e2.csv,10000000,sum v1 by id1:id2,10000,3,data.table,1.11.5,d3ccd8139d3d592201e0f085c5f37a4fc5a426e3,[.data.table,3,0.512,0.661,TRUE,30001016,0,
